"","TCR","ECS","q1","q2","SCC_$/CO2"
"64",1.59538005320556,3.52189447826481,0.569044450507007,0.372638565071819,60.9678003644168
"65",1.77493634777253,3.64945566720348,0.549373204189559,0.426417081158964,72.4008896044608
"66",1.90000332066747,2.86244240114816,0.262909962735744,0.502448968052534,67.652981566554
"67",1.92387526862808,3.40021934139899,0.422487745782752,0.486661810741042,77.0194960981223
"68",1.43939579729305,2.76632030091411,0.385342359802378,0.354315474666635,43.9806656436464
"69",1.62932416026579,2.42995908594606,0.217765356776328,0.431956323957913,48.438919574106
"70",1.36613310202694,2.13992389819495,0.214504922188875,0.357667243103894,34.3561408125434
"71",1.24311891242446,2.01992525126415,0.217827440312994,0.322259525265656,28.8360475050155
"72",1.47179586211575,2.91615617396163,0.421286466173358,0.35843443595542,47.1578085497803
"73",1.4618669720339,1.98731797860519,0.1353120811229,0.396056362354423,36.5373844685261
"74",1.23920285790291,2.94652474845437,0.507684490726019,0.2801563511067,37.9137834551666
"75",1.99546798154341,3.07172204517791,0.296504585985367,0.524811468875036,76.1327508208333
"76",2.1772788099187,3.71076043986501,0.435371794926773,0.556810140866009,98.1634143725651
"77",2.44461765994916,3.8316665635649,0.384589982685045,0.639919793669206,119.339796267135
"78",1.73761259349757,3.11261157196336,0.394535720313176,0.437713363099488,62.4720928241559
"79",2.0315426936815,3.98293044668933,0.568339788550324,0.496614876339871,93.4809864744528
"80",1.49485032051958,2.4236433527728,0.260281807649556,0.387751174375258,42.4503148423694
"81",1.88691524824114,3.48718252222807,0.461796017942908,0.470605725968341,76.2210098727227
"82",1.62003134056249,2.24398465174645,0.162923213717942,0.437072682470948,45.8715580775903
"83",1.62757698056846,3.30546126002419,0.490992224237377,0.392820946892085,59.5467886019431
"84",1.77988445577073,2.28918343099822,0.124120380286495,0.487960750996452,53.8798534997967
"85",2.41721358985996,3.95758366279143,0.43286822288116,0.625309227063071,119.802627206838
"86",2.00294048197252,2.71500973080512,0.182945361110804,0.542993069585751,71.3420455176643
"87",1.70450635082691,3.55937864050825,0.544619317092828,0.407086201759646,67.1997260121994
"88",1.83947930341008,3.0486403653697,0.34091678995791,0.474227692761261,66.9902702419584
"89",1.49130785302043,2.6143893354902,0.320855757476024,0.378178824205847,44.4517318792122
"90",2.08262830385505,3.58719448012245,0.428200810893235,0.530942098230415,89.7567779748912
"91",1.7294831698503,2.55126375451984,0.222409943100127,0.459746140996087,54.653765095758
"92",1.55058004053591,2.42080160561426,0.240961708481782,0.406311448099571,44.8123197276394
"93",1.79792159155796,2.92902230945456,0.317412422355148,0.465748622953557,63.0950329633991
"94",1.85893225913147,3.47254064201754,0.466492880877713,0.461993921800773,74.3893280384911
"95",1.786185366368,3.48264703700395,0.493704535401737,0.437484511925524,70.4795301716568
"96",1.82154456705212,2.87679143329299,0.293332315409799,0.475863254989395,63.6219585692765
"97",2.595400408616,4.02538085917208,0.395038288496276,0.681266754063103,135.044072619872
"98",1.5808818191943,2.38086559522959,0.218501153115972,0.41809392582242,45.6890861721631
"99",1.70826289277532,3.44435024948584,0.507554526764007,0.413394737804399,65.6766259213038
"100",2.1972616271639,3.41787871918731,0.337552342754789,0.576318972535936,94.2956938046493
